TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;CLASSE_UNICA;CNPJ_ADMIN;ADMIN;CLASSE;CNPJ_CLASSE;CONDOM;FUNDO_EXCLUSIVO;COTST_INTERESSE;PRAZO_CONVERSAO_COTA;TP_PRAZO_CONVERSAO_COTA;PRAZO_PAGTO_RESGATE;TP_PRAZO_PAGTO_RESGATE;TAB_I_VL_ATIVO;TAB_I1_VL_DISP;TAB_I2_VL_CARTEIRA;TAB_I2A_VL_DIRCRED_RISCO;TAB_I2A1_VL_CRED_VENC_AD;TAB_I2A2_VL_CRED_VENC_INAD;TAB_I2A21_VL_TOTAL_PARCELA_INAD;TAB_I2A3_VL_CRED_INAD;TAB_I2A4_VL_CRED_DIRCRED_PERFM;TAB_I2A5_VL_CRED_VENCIDO_PENDENTE;TAB_I2A6_VL_CRED_EMP_RECUP;TAB_I2A7_VL_CRED_RECEITA_PUBLICA;TAB_I2A8_VL_CRED_ACAO_JUDIC;TAB_I2A9_VL_CRED_FATOR_RISCO;TAB_I2A10_VL_CRED_DIVERSO;TAB_I2A11_VL_REDUCAO_RECUP;TAB_I2A12_CPF_CNPJ_CEDENTE_1;TAB_I2A12_PR_CEDENTE_1;TAB_I2A12_CPF_CNPJ_CEDENTE_2;TAB_I2A12_PR_CEDENTE_2;TAB_I2A12_CPF_CNPJ_CEDENTE_3;TAB_I2A12_PR_CEDENTE_3;TAB_I2A12_CPF_CNPJ_CEDENTE_4;TAB_I2A12_PR_CEDENTE_4;TAB_I2A12_CPF_CNPJ_CEDENTE_5;TAB_I2A12_PR_CEDENTE_5;TAB_I2A12_CPF_CNPJ_CEDENTE_6;TAB_I2A12_PR_CEDENTE_6;TAB_I2A12_CPF_CNPJ_CEDENTE_7;TAB_I2A12_PR_CEDENTE_7;TAB_I2A12_CPF_CNPJ_CEDENTE_8;TAB_I2A12_PR_CEDENTE_8;TAB_I2A12_CPF_CNPJ_CEDENTE_9;TAB_I2A12_PR_CEDENTE_9;TAB_I2B_VL_DIRCRED_SEM_RISCO;TAB_I2B1_VL_CRED_VENC_AD;TAB_I2B2_VL_CRED_VENC_INAD;TAB_I2B21_VL_TOTAL_PARCELA_INAD;TAB_I2B3_VL_CRED_INAD;TAB_I2B4_VL_CRED_DIRCRED_PERFM;TAB_I2B5_VL_CRED_VENCIDO_PENDENTE;TAB_I2B6_VL_CRED_EMP_RECUP;TAB_I2B7_VL_CRED_RECEITA_PUBLICA;TAB_I2B8_VL_CRED_ACAO_JUDIC;TAB_I2B9_VL_CRED_FATOR_RISCO;TAB_I2B10_VL_CRED_DIVERSO;TAB_I2B11_VL_REDUCAO_RECUP;TAB_I2B12_CPF_CNPJ_CEDENTE_1;TAB_I2B12_PR_CEDENTE_1;TAB_I2B12_CPF_CNPJ_CEDENTE_2;TAB_I2B12_PR_CEDENTE_2;TAB_I2B12_CPF_CNPJ_CEDENTE_3;TAB_I2B12_PR_CEDENTE_3;TAB_I2B12_CPF_CNPJ_CEDENTE_4;TAB_I2B12_PR_CEDENTE_4;TAB_I2B12_CPF_CNPJ_CEDENTE_5;TAB_I2B12_PR_CEDENTE_5;TAB_I2B12_CPF_CNPJ_CEDENTE_6;TAB_I2B12_PR_CEDENTE_6;TAB_I2B12_CPF_CNPJ_CEDENTE_7;TAB_I2B12_PR_CEDENTE_7;TAB_I2B12_CPF_CNPJ_CEDENTE_8;TAB_I2B12_PR_CEDENTE_8;TAB_I2B12_CPF_CNPJ_CEDENTE_9;TAB_I2B12_PR_CEDENTE_9;TAB_I2C_VL_VLMOB;TAB_I2C1_VL_DEBENTURE;TAB_I2C2_VL_CRI;TAB_I2C3_VL_NP_COMERC;TAB_I2C4_VL_LETRA_FINANC;TAB_I2C5_VL_COTA_FUNDO_ICVM555;TAB_I2C5_VL_COTA_FIF;TAB_I2C6_VL_OUTRO;TAB_I2D_VL_TITPUB_FED;TAB_I2E_VL_CDB;TAB_I2F_VL_OPER_COMPROM;TAB_I2G_VL_OUTRO_RF;TAB_I2H_VL_COTA_FIDC;TAB_I2I_VL_COTA_FIDC_NP;TAB_I2J_VL_CONTRATO_FUTURO;TAB_I2_DEBENTURE_CRI;TAB_I2_COTA_FIDC;TAB_I2_VL_OUTRO_ATIVO;TAB_I3_VL_POSICAO_DERIV;TAB_I3A_VL_MERCADO_TERMO;TAB_I3B_VL_MERCADO_OPCAO;TAB_I3C_VL_MERCADO_FUTURO;TAB_I3D_VL_DIFER_SWAP;TAB_I3E_VL_COBERTURA;TAB_I3F_VL_DEPOSITO_MARGEM;TAB_I4_VL_OUTRO_ATIVO;TAB_I4A_VL_CPRAZO;TAB_I4B_VL_LPRAZO
Classe;17.213.074/0001-09;CENTRUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;CENTRUM FIDC;17213074000109;FECHADO;N;N;;;;;44263098.08;698194.15;42673839.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;42566664.38;35247532.44;20788774.84;5497429.83;8642330.83;0.00;5460.00;0.00;0.00;0.00;0.00;;22111973.73;08385677000105;76.94;;;;;;;;;;;;;;;;;1011.75;0.00;0.00;0.00;0.00;;1011.75;0.00;106163.66;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;891064.14;891063.99;0.15
Classe;17.250.006/0001-10;RED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS REAL LP DE RESPONSABILIDADE LIMITADA;2025-02-28;S;03.317.692/0001-94;FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;17250006000110;FECHADO;N;N;;;;;3522353515.47;603824.93;3449926455.30;2542946483.14;2429497768.50;0.00;0.00;165531018.64;0.00;0.00;0.00;0.00;0.00;0.00;;52082304.00;34337707000100;47.53;47593544000178;16.24;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;111606022.20;118193178.45;0.00;0.00;872529.32;0.00;0.00;0.00;0.00;0.00;0.00;;7459685.57;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;8449285.02;751857059.88;35067605.06;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;71823235.24;71823235.24;0.00
Classe;17.313.316/0001-36;VALORA HORIZON HIGH YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;S;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;;17313316000136;ABERTO;N;N;180;DIAS CORRIDOS;181;DIAS CORRIDOS;678330194.43;0.00;678302168.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;65418522.46;0.00;0.00;0.00;0.00;;65418522.46;0.00;0.00;0.00;0.00;0.00;612883645.68;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28026.29;28026.29;0.00
Classe;17.334.148/0001-65;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPIRICA HOME EQUITY;2025-02-28;N;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.;FIDC EMPIRICA HOME EQUITY;17334148000165;FECHADO;N;N;;;;;227229430.74;42944.95;224059515.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;203325299.39;201510817.17;0.00;0.00;2567114.48;0.00;0.00;0.00;0.00;0.00;0.00;;752632.26;;;;;;;;;;;;;;;;;;;20321269.65;0.00;0.00;0.00;0.00;;20321269.65;0.00;412946.79;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3126969.96;2887768.46;239201.50
Classe;17.468.142/0001-80;VALOREM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISETORIAL RESPONSABILIDADE LIMITADA;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;VALOREM FIDC MULTISSETORIAL;17468142000180;FECHADO;N;N;;;;;345013956.21;1544677.52;336604552.13;50310792.95;44748459.02;1408478.00;673416.23;13345852.75;0.00;401255.02;0.00;0.00;0.00;0.00;;9191996.82;99999999999999;0.00;;;;;;;;;;;;;;;;;263909671.50;241931340.11;20045639.57;3934874.48;12766992.57;0.00;558901.55;0.00;0.00;0.00;0.00;;10834300.75;99999999999999;0.00;;;;;;;;;;;;;;;;;19742873.81;0.00;0.00;0.00;0.00;;19742873.81;0.00;940455.04;0.00;1700758.83;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6864726.56;6864726.12;0.44
Classe;17.474.548/0001-76;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LF I - SEGMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-02-28;S;03.317.692/0001-94;FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;17474548000176;FECHADO;N;N;;;;;224264311.20;392.07;223994868.78;213446682.43;213446682.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;20250105000106;95.22;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;10401260.43;0.00;0.00;0.00;0.00;;0.00;10401260.43;33743.32;0.00;113182.60;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;269050.35;269050.35;0.00
Classe;17.498.285/0001-35;RAIZES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;RAIZES FIDC MULTISSETORIAL;17498285000135;ABERTO;N;N;0;DIAS ÚTEIS;0;DIAS ÚTEIS;176337890.74;917427.18;169972512.89;44544372.84;31847982.10;10860495.43;2143331.28;6605253.12;0.00;171962.61;0.00;0.00;0.00;0.00;;4769357.81;99999999999999;0.00;;;;;;;;;;;;;;;;;115538598.47;93231241.88;27589151.27;9240322.22;5526135.68;0.00;916929.24;0.00;0.00;0.00;0.00;;10807930.36;99999999999999;0.00;;;;;;;;;;;;;;;;;6564045.97;0.00;0.00;0.00;0.00;;6564045.97;0.00;350497.77;0.00;2974997.84;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5447950.67;5447950.67;0.00
Classe;17.498.332/0001-40;CANADA INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;S;33.886.862/0001-12;MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;CANADA INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;17498332000140;FECHADO;N;N;;;;;10504900.49;1371694.35;8956848.16;2834530.06;2701128.80;0.00;0.00;543957.80;0.00;11741.45;0.00;0.00;0.00;0.00;;410556.54;99999999999999;0.00;;;;;;;;;;;;;;;;;6068524.55;4569337.20;131215.09;130003.00;3476415.91;0.00;0.00;0.00;0.00;0.00;0.00;;2108443.65;09210106000194;36.60;03186691000158;22.41;24826078000128;10.30;;;;;;;;;;;;;1957.45;0.00;0.00;0.00;0.00;;1957.45;0.00;51836.10;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;176357.98;176357.98;0.00
Classe;18.048.628/0001-22;SG II A FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2025-02-28;S;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;;18048628000122;FECHADO;N;N;;;;;792641306.57;0.00;792641306.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;8878.01;0.00;0.00;0.00;0.00;;8878.01;0.00;48376.96;0.00;0.00;0.00;792584051.57;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.03;0.00
Classe;18.048.642/0001-26;BLC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2025-02-28;S;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;;18048642000126;FECHADO;S;N;;;;;2487482616.87;0.00;2487482616.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;18980433.48;0.00;0.00;0.00;0.00;;18980433.48;0.00;0.00;0.00;0.00;0.00;2468502183.39;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;18.063.954/0001-09;FIDC DONEGAL - RESPONSABILIDADE LIMITADA - SEGMENTO COMERCIAL;2025-02-28;N;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.;FIDC DONEGAL RL SEGMENTO COMERCIAL;18063954000109;FECHADO;N;N;;;;;367798043.98;1312.13;366666557.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;270003756.13;266375406.12;0.00;0.00;11098399.57;0.00;0.00;0.00;0.00;0.00;0.00;;7470049.56;;;;;;;;;;;;;;;;;;;92155410.51;0.00;0.00;0.00;0.00;;92155410.51;0.00;4507391.06;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1130174.15;0.00;1130174.15
Classe;18.114.024/0001-37;METROPOLITANA ATIVOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;S;24.361.690/0001-72;LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;18114024000137;FECHADO;N;N;;;;;69009575.42;208066.54;68489847.04;29018503.79;28396248.49;0.00;0.00;716579.00;0.00;0.00;0.00;0.00;0.00;0.00;;94323.70;99999999999998;35.73;99999999999997;13.77;;;;;;;;;;;;;;;23697801.73;26112068.45;0.00;0.00;24569187.20;0.00;0.00;0.00;0.00;0.00;0.00;;26983453.92;99999999999999;14.86;;;;;;;;;;;;;;;;;15495848.10;0.00;0.00;0.00;0.00;;15495848.10;0.00;277693.42;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;311661.84;311661.84;0.00
Classe;18.151.682/0001-07;STONE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;STONE FIQ FIDC;18151682000107;FECHADO;N;N;;;;;48200103.89;1354.01;48197005.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;1797956.99;0.00;0.00;0.00;0.00;;1797956.99;0.00;0.00;0.00;0.00;0.00;46399048.20;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1744.69;1744.69;0.00
Classe;18.185.812/0001-14;GAVEA SUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;GAVEA SUL FIDC MULTISSETORIAL LP;18185812000114;FECHADO;N;N;;;;;506269975.69;346473.72;498847578.05;41065227.96;39202993.98;1862233.98;630682.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;380532929.17;363541391.42;14713464.88;3153097.47;2322470.42;0.00;1840314.75;0.00;0.00;0.00;0.00;;44397.55;99999999999999;0.00;;;;;;;;;;;;;;;;;67167237.45;0.00;0.00;0.00;0.00;;67167237.45;0.00;0.00;0.00;10082183.47;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7075923.92;7075923.92;0.00
Classe;18.269.128/0001-10;DB 18 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;S;11.758.741/0001-52;BANCO FINAXIS S.A.;;18269128000110;FECHADO;N;N;;;;;25535025.07;195500.32;24960308.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;24050677.91;23029607.15;0.00;0.00;7163999.28;0.00;0.00;0.00;0.00;0.00;0.00;;6142928.52;02160490000119;11.96;33921994000138;11.54;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;898523.21;0.00;0.00;0.00;0.00;;0.00;898523.21;11107.73;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;379215.90;379215.90;0.00
Classe;18.289.873/0001-21;FUNDO DE INVEST. EM DIR. CREDITÓRIOS BB VOTORANTIM HIGHLAND INFRAESTRUTURA RESPONSABILIDADE LIMITADA;2025-02-28;S;30.822.936/0001-69;BB GESTAO DE RECURSOS DTVM S.A;;18289873000121;FECHADO;N;N;;;;;90920601.48;45126.93;90772331.35;88033915.95;88033915.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;14820905000112;32.96;15578569000106;29.75;12251483000186;22.93;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;2738415.40;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;103143.20;103143.20;0.00
Classe;18.387.112/0001-02;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ONIX PRIME;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;FIDC ONIX PRIME;18387112000102;ABERTO;N;N;1;DIAS ÚTEIS;0;DIAS ÚTEIS;65343486.00;1690731.34;62950735.95;22609728.42;17060090.00;5211402.02;802847.99;393990.47;0.00;17701.52;0.00;0.00;0.00;0.00;;55754.07;99999999999999;0.00;;;;;;;;;;;;;;;;;39496830.82;32423878.01;6607079.08;648814.40;1686134.03;0.00;414946.06;0.00;0.00;0.00;0.00;;1220260.30;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;213707.72;0.00;630468.99;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;702018.71;702018.71;0.00
Classe;18.392.964/0001-98;FIDUSSIA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;FIDUSSIA FIDC NP;18392964000198;FECHADO;N;N;;;;;146950351.09;2133659.92;144574411.54;42353491.27;11004335.79;20539288.65;13601814.66;15537701.01;0.00;0.00;0.00;0.00;0.00;0.00;;4727834.18;11581339000145;16.72;;;;;;;;;;;;;;;;;88783699.57;51957825.24;28751664.68;14515603.30;28495417.54;0.00;15447.35;0.00;0.00;0.00;0.00;;20421207.89;07163516000104;12.53;;;;;;;;;;;;;;;;;10401924.83;0.00;0.00;0.00;0.00;;10401924.83;0.00;0.00;0.00;3035295.87;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;242279.63;242279.20;0.43
Classe;18.563.847/0001-40;LIBRA II NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;LIBRA II FIDC MULTISSETORIAL;18563847000140;FECHADO;N;N;;;;;143029581.12;996396.76;139651984.94;9191728.55;4525749.07;4572297.14;573791.25;506190.67;0.00;0.00;0.00;0.00;0.00;0.00;;412508.33;99999999999999;0.00;;;;;;;;;;;;;;;;;124866848.01;117141283.95;6831187.67;2559559.18;4431978.75;0.00;368047.39;0.00;0.00;0.00;0.00;;3537602.36;99999999999999;0.00;;;;;;;;;;;;;;;;;5357205.11;0.00;0.00;0.00;0.00;;5357205.11;0.00;236203.27;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2381199.42;2381199.40;0.02
Classe;18.593.058/0001-51;ZKR NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS MULTISSETORIAL;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;ZKR NP FIDC NP MULTISSETORIAL;18593058000151;FECHADO;N;N;;;;;42050659.22;385547.22;41096714.93;0.14;0.00;1365684.34;282463.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;1365684.20;99999999999999;0.00;;;;;;;;;;;;;;;;;40012264.33;35293697.05;17871796.71;6273573.70;1365918.00;0.00;52366.79;0.00;0.00;0.00;0.00;;14519147.43;53653242000140;27.56;26884884000188;16.71;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;548862.18;0.00;535588.28;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;568397.07;568397.07;0.00
Classe;18.675.887/0001-83;SUPERNOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;SUPERNOVA FIDC MULTISSETORIAL LP;18675887000183;FECHADO;N;N;;;;;17866080.95;186637.62;17334036.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;16167664.44;11882922.10;4015145.91;814913.55;524496.08;0.00;33404.67;0.00;0.00;0.00;0.00;;254899.65;75883975000104;15.80;04487372000145;12.26;26994586000140;10.88;;;;;;;;;;;;;1140453.61;0.00;0.00;0.00;0.00;;1140453.61;0.00;25918.06;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;345407.22;325407.22;20000.00
Classe;18.676.119/0001-44;CROWN OCEAN CAPITAL CREDITS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;S;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;CROWN OCEAN SUB;18676119000144;FECHADO;N;N;;;;;342278072.59;11719.53;342228862.62;340687146.75;340687146.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;26994558000123;100.59;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;1541715.87;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37490.44;37490.44;0.00
Classe;18.676.987/0001-24;CLM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;S;24.361.690/0001-72;LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;18676987000124;FECHADO;N;N;;;;;61649468.89;1038295.56;58186604.76;4659555.22;4680549.79;0.00;0.00;17850.00;0.00;0.00;55491.14;0.00;0.00;0.00;;38844.57;;;;;;;;;;;;;;;;;;;51835979.20;51362468.39;0.00;0.00;2244905.54;0.00;0.00;0.00;0.00;0.00;0.00;;1771394.73;;;;;;;;;;;;;;;;;;;1550372.34;0.00;0.00;0.00;0.00;;1550372.34;0.00;140698.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2424568.57;349698.94;2074869.63
Classe;18.677.046/0001-05;BRASPOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;BRASPOR FIDC MULTISSETORIAL LP;18677046000105;FECHADO;N;N;;;;;16666624.48;350161.20;15588280.77;520266.66;591423.48;0.00;0.00;1850000.00;0.00;0.00;0.00;0.00;0.00;0.00;;1921156.82;26634299000120;11.58;;;;;;;;;;;;;;;;;11396173.14;8757621.36;5722055.82;1427468.41;1718876.13;0.00;169782.56;0.00;0.00;0.00;0.00;;4802380.17;25321215000135;10.85;;;;;;;;;;;;;;;;;3536199.20;0.00;0.00;0.00;0.00;;3536199.20;0.00;125887.68;0.00;9754.09;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;728182.51;728182.48;0.03
